Code région;Nom de la région;Code département;Code arrondissement;Code canton;Code commune;Nom de la commune;Population municipale;Population comptée à part;Population totale;
84;Auvergne-Rhône-Alpes;15;2;15;223;Sauvat;209;7;216;
84;Auvergne-Rhône-Alpes;15;1;13;224;La Ségalassière;124;12;136;
84;Auvergne-Rhône-Alpes;15;3;07;225;Ségur-les-Villas;202;6;208;
84;Auvergne-Rhône-Alpes;15;1;01;226;Sénezergues;193;3;196;
84;Auvergne-Rhône-Alpes;15;1;13;228;Siran;483;11;494;
84;Auvergne-Rhône-Alpes;15;3;09;229;Soulages;80;3;83;
84;Auvergne-Rhône-Alpes;15;2;15;230;Sourniac;202;13;215;
84;Auvergne-Rhône-Alpes;15;3;11;231;Talizat;585;15;600;
84;Auvergne-Rhône-Alpes;15;3;12;232;Tanavelle;238;8;246;
84;Auvergne-Rhône-Alpes;15;1;08;233;Teissières-de-Cornet;288;2;290;
84;Auvergne-Rhône-Alpes;15;1;14;234;Teissières-lès-Bouliès;322;3;325;
84;Auvergne-Rhône-Alpes;15;3;12;235;Les Ternes;588;16;604;
84;Auvergne-Rhône-Alpes;15;1;14;236;Thiézac;606;22;628;
84;Auvergne-Rhône-Alpes;15;3;11;237;Tiviers;169;6;175;
84;Auvergne-Rhône-Alpes;15;1;08;238;Tournemire;125;3;128;
84;Auvergne-Rhône-Alpes;15;2;15;240;Trémouille;177;7;184;
84;Auvergne-Rhône-Alpes;15;3;09;241;La Trinitat;49;2;51;
84;Auvergne-Rhône-Alpes;15;1;06;242;Le Trioulou;106;3;109;
84;Auvergne-Rhône-Alpes;15;2;10;243;Trizac;519;13;532;
84;Auvergne-Rhône-Alpes;15;3;07;244;Ussel;478;9;487;
84;Auvergne-Rhône-Alpes;15;3;09;245;Vabres;249;5;254;
84;Auvergne-Rhône-Alpes;15;3;09;108;Val d'Arcomie;993;22;1 015;
84;Auvergne-Rhône-Alpes;15;2;10;246;Valette;232;8;240;
84;Auvergne-Rhône-Alpes;15;3;11;247;Valjouze;23;0;23;
84;Auvergne-Rhône-Alpes;15;3;12;248;Valuéjols;560;11;571;
84;Auvergne-Rhône-Alpes;15;2;10;249;Le Vaulmier;70;2;72;
84;Auvergne-Rhône-Alpes;15;2;15;250;Vebret;507;7;514;
84;Auvergne-Rhône-Alpes;15;3;09;251;Védrines-Saint-Loup;139;7;146;
84;Auvergne-Rhône-Alpes;15;1;14;252;Velzic;420;8;428;
84;Auvergne-Rhône-Alpes;15;3;07;253;Vernols;66;0;66;
84;Auvergne-Rhône-Alpes;15;2;15;254;Veyrières;109;4;113;
84;Auvergne-Rhône-Alpes;15;1;14;255;Vézac;1 191;45;1 236;
84;Auvergne-Rhône-Alpes;15;3;07;256;Vèze;58;5;63;
84;Auvergne-Rhône-Alpes;15;1;14;257;Vezels-Roussy;133;2;135;
84;Auvergne-Rhône-Alpes;15;1;14;258;Vic-sur-Cère;1 830;34;1 864;
84;Auvergne-Rhône-Alpes;15;3;11;259;Vieillespesse;257;2;259;
84;Auvergne-Rhône-Alpes;15;1;01;260;Vieillevie;111;4;115;
84;Auvergne-Rhône-Alpes;15;2;05;261;Le Vigean;825;22;847;
84;Auvergne-Rhône-Alpes;15;3;12;262;Villedieu;549;11;560;
84;Auvergne-Rhône-Alpes;15;3;07;263;Virargues;133;6;139;
84;Auvergne-Rhône-Alpes;15;1;06;264;Vitrac;262;6;268;
84;Auvergne-Rhône-Alpes;15;2;15;265;Ydes;1 738;68;1 806;
84;Auvergne-Rhône-Alpes;15;1;14;266;Yolet;555;10;565;
84;Auvergne-Rhône-Alpes;15;1;02;267;Ytrac;4 246;93;4 339;
75;Nouvelle-Aquitaine;16;3;10;001;Abzac;474;16;490;
75;Nouvelle-Aquitaine;16;3;08;002;Les Adjots;529;8;537;
75;Nouvelle-Aquitaine;16;1;19;003;Agris;860;13;873;
75;Nouvelle-Aquitaine;16;3;08;005;Aigre;1 098;23;1 121;
75;Nouvelle-Aquitaine;16;3;06;007;Alloue;471;43;514;
75;Nouvelle-Aquitaine;16;3;05;008;Ambérac;327;2;329;
75;Nouvelle-Aquitaine;16;3;10;009;Ambernac;362;6;368;
75;Nouvelle-Aquitaine;16;2;07;010;Ambleville;186;1;187;
75;Nouvelle-Aquitaine;16;3;05;011;Anais;587;15;602;
75;Nouvelle-Aquitaine;16;2;07;012;Angeac-Champagne;509;9;518;
75;Nouvelle-Aquitaine;16;2;07;013;Angeac-Charente;340;8;348;
75;Nouvelle-Aquitaine;16;2;09;014;Angeduc;125;0;125;
75;Nouvelle-Aquitaine;16;1;98;015;Angoulême;41 935;2 694;44 629;
75;Nouvelle-Aquitaine;16;3;10;016;Ansac-sur-Vienne;830;26;856;
75;Nouvelle-Aquitaine;16;2;18;017;Anville;206;4;210;
75;Nouvelle-Aquitaine;16;2;12;018;Ars;733;18;751;
75;Nouvelle-Aquitaine;16;1;18;019;Asnières-sur-Nouère;1 216;22;1 238;
75;Nouvelle-Aquitaine;16;1;17;020;Aubeterre-sur-Dronne;390;2;392;
75;Nouvelle-Aquitaine;16;2;18;339;Auge-Saint-Médard;298;6;304;
75;Nouvelle-Aquitaine;16;3;05;023;Aunac-sur-Charente;616;7;623;
75;Nouvelle-Aquitaine;16;3;05;024;Aussac-Vadalle;515;8;523;
75;Nouvelle-Aquitaine;16;2;09;025;Baignes-Sainte-Radegonde;1 275;29;1 304;
75;Nouvelle-Aquitaine;16;1;14;026;Balzac;1 338;38;1 376;
75;Nouvelle-Aquitaine;16;3;08;027;Barbezières;125;2;127;
75;Nouvelle-Aquitaine;16;2;09;028;Barbezieux-Saint-Hilaire;4 678;225;4 903;
75;Nouvelle-Aquitaine;16;1;17;029;Bardenac;230;10;240;
75;Nouvelle-Aquitaine;16;2;09;030;Barret;1 023;23;1 046;
75;Nouvelle-Aquitaine;16;3;08;031;Barro;413;6;419;
75;Nouvelle-Aquitaine;16;2;15;032;Bassac;532;7;539;
75;Nouvelle-Aquitaine;16;1;17;034;Bazac;148;5;153;
75;Nouvelle-Aquitaine;16;3;06;035;Beaulieu-sur-Sonnette;221;3;224;
75;Nouvelle-Aquitaine;16;2;09;036;Bécheresse;290;9;299;
75;Nouvelle-Aquitaine;16;2;07;204;Bellevigne;1 338;26;1 364;
75;Nouvelle-Aquitaine;16;1;17;037;Bellon;163;2;165;
75;Nouvelle-Aquitaine;16;3;06;038;Benest;320;10;330;
75;Nouvelle-Aquitaine;16;3;08;039;Bernac;496;16;512;
75;Nouvelle-Aquitaine;16;2;09;040;Berneuil;320;6;326;
75;Nouvelle-Aquitaine;16;1;17;041;Bessac;110;1;111;
75;Nouvelle-Aquitaine;16;3;08;042;Bessé;130;8;138;
75;Nouvelle-Aquitaine;16;3;08;044;Bioussac;228;7;235;
75;Nouvelle-Aquitaine;16;2;07;045;Birac;359;5;364;
75;Nouvelle-Aquitaine;16;1;17;047;Blanzaguet-Saint-Cybard;298;5;303;
75;Nouvelle-Aquitaine;16;2;09;048;Boisbreteau;140;0;140;
75;Nouvelle-Aquitaine;16;1;17;082;Boisné-La Tude;708;15;723;
75;Nouvelle-Aquitaine;16;1;17;049;Bonnes;422;2;424;
75;Nouvelle-Aquitaine;16;2;07;050;Bonneuil;263;1;264;
75;Nouvelle-Aquitaine;16;2;18;051;Bonneville;141;4;145;
75;Nouvelle-Aquitaine;16;2;09;053;Bors (Canton de Charente-Sud);114;0;114;
75;Nouvelle-Aquitaine;16;1;17;052;Bors (Canton de Tude-et-Lavalette);264;4;268;
75;Nouvelle-Aquitaine;16;3;06;054;Le Bouchage;159;1;160;
75;Nouvelle-Aquitaine;16;1;04;055;Bouëx;902;12;914;
75;Nouvelle-Aquitaine;16;2;15;056;Bourg-Charente;894;13;907;
75;Nouvelle-Aquitaine;16;2;07;057;Bouteville;323;6;329;
75;Nouvelle-Aquitaine;16;2;11;058;Boutiers-Saint-Trojan;1 446;54;1 500;
75;Nouvelle-Aquitaine;16;3;08;059;Brettes;176;4;180;
75;Nouvelle-Aquitaine;16;2;11;060;Bréville;484;13;497;
75;Nouvelle-Aquitaine;16;1;16;061;Brie;4 241;88;4 329;
75;Nouvelle-Aquitaine;16;2;09;062;Brie-sous-Barbezieux;127;1;128;
75;Nouvelle-Aquitaine;16;1;17;063;Brie-sous-Chalais;155;0;155;
75;Nouvelle-Aquitaine;16;3;10;064;Brigueuil;1 086;17;1 103;
75;Nouvelle-Aquitaine;16;3;10;065;Brillac;659;6;665;
75;Nouvelle-Aquitaine;16;2;09;066;Brossac;499;11;510;
75;Nouvelle-Aquitaine;16;1;19;067;Bunzac;465;9;474;
75;Nouvelle-Aquitaine;16;3;05;068;Cellefrouin;575;7;582;
75;Nouvelle-Aquitaine;16;3;05;069;Cellettes;412;3;415;
75;Nouvelle-Aquitaine;16;3;10;070;Chabanais;1 693;42;1 735;
75;Nouvelle-Aquitaine;16;3;10;071;Chabrac;559;11;570;
75;Nouvelle-Aquitaine;16;1;17;072;Chadurie;508;9;517;
75;Nouvelle-Aquitaine;16;1;17;073;Chalais;1 771;107;1 878;
75;Nouvelle-Aquitaine;16;2;09;074;Challignac;323;8;331;
75;Nouvelle-Aquitaine;16;3;06;076;Champagne-Mouton;889;18;907;
75;Nouvelle-Aquitaine;16;2;09;075;Champagne-Vigny;248;4;252;
75;Nouvelle-Aquitaine;16;2;18;077;Champmillon;510;10;520;
75;Nouvelle-Aquitaine;16;1;14;078;Champniers;5 184;278;5 462;
75;Nouvelle-Aquitaine;16;2;09;079;Chantillac;330;3;333;
75;Nouvelle-Aquitaine;16;3;05;081;La Chapelle;220;4;224;
75;Nouvelle-Aquitaine;16;3;08;083;Charmé;354;5;359;
75;Nouvelle-Aquitaine;16;1;19;084;Charras;340;3;343;
75;Nouvelle-Aquitaine;16;3;06;085;Chasseneuil-sur-Bonnieure;3 050;269;3 319;
75;Nouvelle-Aquitaine;16;3;10;086;Chassenon;878;20;898;
75;Nouvelle-Aquitaine;16;3;06;087;Chassiecq;144;2;146;
75;Nouvelle-Aquitaine;16;2;15;088;Chassors;1 107;39;1 146;
75;Nouvelle-Aquitaine;16;2;12;089;Châteaubernard;3 690;64;3 754;
75;Nouvelle-Aquitaine;16;2;07;090;Châteauneuf-sur-Charente;3 545;94;3 639;
75;Nouvelle-Aquitaine;16;1;17;091;Châtignac;180;3;183;
75;Nouvelle-Aquitaine;16;1;19;093;Chazelles;1 552;24;1 576;
75;Nouvelle-Aquitaine;16;3;05;095;Chenon;136;5;141;
75;Nouvelle-Aquitaine;16;3;06;096;Cherves-Châtelars;411;3;414;
75;Nouvelle-Aquitaine;16;2;11;097;Cherves-Richemont;2 385;103;2 488;
75;Nouvelle-Aquitaine;16;3;08;098;La Chèvrerie;136;2;138;
75;Nouvelle-Aquitaine;16;2;09;099;Chillac;215;0;215;
75;Nouvelle-Aquitaine;16;3;10;100;Chirac;748;18;766;
75;Nouvelle-Aquitaine;16;1;04;101;Claix;1 010;7;1 017;
75;Nouvelle-Aquitaine;16;2;99;102;Cognac;18 702;693;19 395;
75;Nouvelle-Aquitaine;16;1;17;103;Combiers;124;5;129;
75;Nouvelle-Aquitaine;16;3;08;104;Condac;473;9;482;
75;Nouvelle-Aquitaine;16;2;09;105;Condéon;599;7;606;
75;Nouvelle-Aquitaine;16;3;10;106;Confolens;2 691;180;2 871;
75;Nouvelle-Aquitaine;16;2;09;046;Côteaux du Blanzacais;925;38;963;
75;Nouvelle-Aquitaine;16;1;19;107;Coulgens;538;13;551;
75;Nouvelle-Aquitaine;16;3;05;108;Coulonges;141;1;142;
75;Nouvelle-Aquitaine;16;2;18;109;Courbillac;727;12;739;
75;Nouvelle-Aquitaine;16;3;08;110;Courcôme;405;11;416;
75;Nouvelle-Aquitaine;16;1;17;111;Courgeac;198;3;201;
75;Nouvelle-Aquitaine;16;1;17;112;Courlac;53;0;53;
75;Nouvelle-Aquitaine;16;1;13;113;La Couronne;7 694;536;8 230;
75;Nouvelle-Aquitaine;16;3;08;114;Couture;157;3;160;
75;Nouvelle-Aquitaine;16;2;07;116;Criteuil-la-Magdeleine;419;9;428;
75;Nouvelle-Aquitaine;16;1;17;117;Curac;128;1;129;
75;Nouvelle-Aquitaine;16;1;17;118;Deviat;146;0;146;
75;Nouvelle-Aquitaine;16;1;04;119;Dignac;1 308;33;1 341;
75;Nouvelle-Aquitaine;16;1;04;120;Dirac;1 520;33;1 553;
75;Nouvelle-Aquitaine;16;2;18;121;Douzat;483;6;489;
75;Nouvelle-Aquitaine;16;3;08;122;Ébréon;148;4;152;
75;Nouvelle-Aquitaine;16;2;18;123;Échallat;498;5;503;
75;Nouvelle-Aquitaine;16;1;19;124;Écuras;589;3;592;
75;Nouvelle-Aquitaine;16;1;17;125;Édon;252;12;264;
75;Nouvelle-Aquitaine;16;3;08;127;Empuré;101;3;104;
75;Nouvelle-Aquitaine;16;3;10;128;Épenède;195;6;201;
75;Nouvelle-Aquitaine;16;1;17;130;Les Essards;193;7;200;
75;Nouvelle-Aquitaine;16;3;10;131;Esse;505;13;518;
75;Nouvelle-Aquitaine;16;3;10;132;Étagnac;976;10;986;
75;Nouvelle-Aquitaine;16;2;09;133;Étriac;202;7;209;
75;Nouvelle-Aquitaine;16;3;10;134;Exideuil;1 025;27;1 052;
75;Nouvelle-Aquitaine;16;1;19;135;Eymouthiers;296;12;308;
75;Nouvelle-Aquitaine;16;3;08;136;La Faye;616;11;627;
75;Nouvelle-Aquitaine;16;1;19;137;Feuillade;306;6;312;
75;Nouvelle-Aquitaine;16;1;01;138;Fléac;3 741;156;3 897;
75;Nouvelle-Aquitaine;16;2;15;139;Fleurac;245;2;247;
75;Nouvelle-Aquitaine;16;3;05;140;Fontclaireau;435;15;450;
75;Nouvelle-Aquitaine;16;3;05;141;Fontenille;328;11;339;
75;Nouvelle-Aquitaine;16;3;08;142;La Forêt-de-Tessé;190;6;196;
75;Nouvelle-Aquitaine;16;1;17;143;Fouquebrune;670;14;684;
75;Nouvelle-Aquitaine;16;3;08;144;Fouqueure;391;16;407;
75;Nouvelle-Aquitaine;16;2;15;145;Foussignac;628;20;648;
75;Nouvelle-Aquitaine;16;1;04;146;Garat;2 027;34;2 061;
75;Nouvelle-Aquitaine;16;1;17;147;Gardes-le-Pontaroux;269;8;277;
75;Nouvelle-Aquitaine;16;2;18;148;Genac-Bignac;988;12;1 000;
75;Nouvelle-Aquitaine;16;3;06;149;Genouillac;612;9;621;
75;Nouvelle-Aquitaine;16;2;07;150;Gensac-la-Pallue;1 571;42;1 613;
75;Nouvelle-Aquitaine;16;2;07;151;Genté;897;23;920;
75;Nouvelle-Aquitaine;16;2;12;152;Gimeux;712;20;732;
75;Nouvelle-Aquitaine;16;1;14;154;Gond-Pontouvre;5 995;183;6 178;
75;Nouvelle-Aquitaine;16;2;15;153;Gondeville;516;5;521;
75;Nouvelle-Aquitaine;16;3;08;155;Les Gours;109;1;110;
75;Nouvelle-Aquitaine;16;2;18;156;Gourville;653;7;660;
75;Nouvelle-Aquitaine;16;3;06;157;Le Grand-Madieu;173;3;176;
75;Nouvelle-Aquitaine;16;1;19;158;Grassac;330;10;340;
75;Nouvelle-Aquitaine;16;2;07;297;Graves-Saint-Amant;342;10;352;
75;Nouvelle-Aquitaine;16;2;09;160;Guimps;476;8;484;
75;Nouvelle-Aquitaine;16;2;09;161;Guizengeard;167;2;169;
75;Nouvelle-Aquitaine;16;1;17;162;Gurat;181;3;184;
75;Nouvelle-Aquitaine;16;2;18;163;Hiersac;1 065;19;1 084;
75;Nouvelle-Aquitaine;16;3;10;164;Hiesse;243;11;254;
75;Nouvelle-Aquitaine;16;2;15;165;Houlette;367;4;371;
75;Nouvelle-Aquitaine;16;1;02;166;L' Isle-d'Espagnac;5 615;176;5 791;
75;Nouvelle-Aquitaine;16;2;15;167;Jarnac;4 413;225;4 638;
75;Nouvelle-Aquitaine;16;1;16;168;Jauldes;790;8;798;
75;Nouvelle-Aquitaine;16;2;12;169;Javrezac;591;8;599;
75;Nouvelle-Aquitaine;16;1;17;170;Juignac;403;1;404;
75;Nouvelle-Aquitaine;16;2;07;171;Juillac-le-Coq;652;12;664;
75;Nouvelle-Aquitaine;16;3;05;173;Juillé;188;4;192;
75;Nouvelle-Aquitaine;16;2;15;174;Julienne;510;11;521;
75;Nouvelle-Aquitaine;16;2;09;176;Lachaise;330;6;336;
75;Nouvelle-Aquitaine;16;2;09;177;Ladiville;116;2;118;
75;Nouvelle-Aquitaine;16;2;09;178;Lagarde-sur-le-Né;180;5;185;
75;Nouvelle-Aquitaine;16;1;17;180;Laprade;246;2;248;
75;Nouvelle-Aquitaine;16;3;06;183;Lésignac-Durand;184;2;186;
75;Nouvelle-Aquitaine;16;3;10;181;Lessac;546;11;557;
75;Nouvelle-Aquitaine;16;3;10;182;Lesterps;483;17;500;
75;Nouvelle-Aquitaine;16;3;05;184;Lichères;89;0;89;
75;Nouvelle-Aquitaine;16;3;08;185;Ligné;161;3;164;
75;Nouvelle-Aquitaine;16;2;07;186;Lignières-Sonneville;601;12;613;
75;Nouvelle-Aquitaine;16;1;18;187;Linars;2 094;68;2 162;
75;Nouvelle-Aquitaine;16;3;06;188;Le Lindois;343;3;346;
75;Nouvelle-Aquitaine;16;3;08;189;Londigny;250;6;256;
75;Nouvelle-Aquitaine;16;3;08;190;Longré;194;5;199;
75;Nouvelle-Aquitaine;16;3;05;191;Lonnes;176;0;176;
75;Nouvelle-Aquitaine;16;2;11;193;Louzac-Saint-André;1 005;24;1 029;
75;Nouvelle-Aquitaine;16;3;08;194;Lupsault;97;1;98;
75;Nouvelle-Aquitaine;16;3;06;195;Lussac;291;7;298;
75;Nouvelle-Aquitaine;16;3;05;196;Luxé;722;6;728;
75;Nouvelle-Aquitaine;16;3;08;197;La Magdeleine;121;7;128;
75;Nouvelle-Aquitaine;16;1;17;198;Magnac-Lavalette-Villars;439;7;446;
75;Nouvelle-Aquitaine;16;1;16;199;Magnac-sur-Touvre;3 100;74;3 174;
75;Nouvelle-Aquitaine;16;3;05;200;Maine-de-Boixe;478;3;481;
75;Nouvelle-Aquitaine;16;2;15;202;Mainxe;662;20;682;
75;Nouvelle-Aquitaine;16;1;19;203;Mainzac;104;0;104;
75;Nouvelle-Aquitaine;16;3;10;205;Manot;563;6;569;
75;Nouvelle-Aquitaine;16;3;05;206;Mansle;1 658;28;1 686;
75;Nouvelle-Aquitaine;16;2;18;207;Marcillac-Lanville;536;20;556;
75;Nouvelle-Aquitaine;16;2;18;208;Mareuil;406;4;410;
75;Nouvelle-Aquitaine;16;1;19;209;Marillac-le-Franc;819;9;828;
75;Nouvelle-Aquitaine;16;1;18;210;Marsac;831;13;844;
75;Nouvelle-Aquitaine;16;1;19;211;Marthon;558;16;574;
75;Nouvelle-Aquitaine;16;3;06;212;Massignac;392;5;397;
75;Nouvelle-Aquitaine;16;3;06;213;Mazerolles;315;5;320;
75;Nouvelle-Aquitaine;16;3;06;214;Mazières;103;3;106;
75;Nouvelle-Aquitaine;16;1;17;215;Médillac;158;5;163;
75;Nouvelle-Aquitaine;16;2;15;216;Mérignac;760;15;775;
75;Nouvelle-Aquitaine;16;2;12;217;Merpins;1 113;42;1 155;
75;Nouvelle-Aquitaine;16;2;11;218;Mesnac;409;22;431;
75;Nouvelle-Aquitaine;16;2;15;220;Les Métairies;733;8;741;
75;Nouvelle-Aquitaine;16;2;18;221;Mons;250;4;254;
75;Nouvelle-Aquitaine;16;1;17;222;Montboyer;369;7;376;
75;Nouvelle-Aquitaine;16;1;19;223;Montbron;2 043;24;2 067;
75;Nouvelle-Aquitaine;16;3;06;225;Montembœuf;650;29;679;
75;Nouvelle-Aquitaine;16;3;05;226;Montignac-Charente;733;14;747;
75;Nouvelle-Aquitaine;16;1;17;227;Montignac-le-Coq;137;2;139;
75;Nouvelle-Aquitaine;16;2;18;228;Montigné;176;6;182;
75;Nouvelle-Aquitaine;16;3;08;229;Montjean;233;5;238;
75;Nouvelle-Aquitaine;16;2;09;224;Montmérac;728;17;745;
75;Nouvelle-Aquitaine;16;1;17;230;Montmoreau;2 573;127;2 700;
75;Nouvelle-Aquitaine;16;3;10;231;Montrollet;307;0;307;
75;Nouvelle-Aquitaine;16;1;16;232;Mornac;2 189;49;2 238;
75;Nouvelle-Aquitaine;16;2;07;233;Mosnac;457;5;462;
75;Nouvelle-Aquitaine;16;2;18;234;Moulidars;719;10;729;
75;Nouvelle-Aquitaine;16;1;04;236;Mouthiers-sur-Boëme;2 441;64;2 505;
75;Nouvelle-Aquitaine;16;3;05;237;Mouton;221;3;224;
75;Nouvelle-Aquitaine;16;3;05;238;Moutonneau;111;0;111;
75;Nouvelle-Aquitaine;16;3;06;239;Mouzon;130;5;135;
75;Nouvelle-Aquitaine;16;1;17;240;Nabinaud;99;0;99;
75;Nouvelle-Aquitaine;16;3;05;241;Nanclars;200;6;206;
75;Nouvelle-Aquitaine;16;3;08;242;Nanteuil-en-Vallée;1 346;28;1 374;
75;Nouvelle-Aquitaine;16;2;15;243;Nercillac;1 098;19;1 117;
75;Nouvelle-Aquitaine;16;1;13;244;Nersac;2 410;63;2 473;
75;Nouvelle-Aquitaine;16;3;06;245;Nieuil;933;21;954;
75;Nouvelle-Aquitaine;16;1;17;246;Nonac;291;8;299;
75;Nouvelle-Aquitaine;16;3;08;248;Oradour;173;2;175;
75;Nouvelle-Aquitaine;16;3;10;249;Oradour-Fanais;397;6;403;
75;Nouvelle-Aquitaine;16;1;19;250;Orgedeuil;228;1;229;
75;Nouvelle-Aquitaine;16;2;09;251;Oriolles;266;6;272;
75;Nouvelle-Aquitaine;16;1;17;252;Orival;153;3;156;
75;Nouvelle-Aquitaine;16;3;08;253;Paizay-Naudouin-Embourie;375;13;388;
75;Nouvelle-Aquitaine;16;1;17;254;Palluaud;231;5;236;
75;Nouvelle-Aquitaine;16;3;06;255;Parzac;138;5;143;
75;Nouvelle-Aquitaine;16;2;09;256;Passirac;239;11;250;
75;Nouvelle-Aquitaine;16;2;09;258;Pérignac;464;10;474;
75;Nouvelle-Aquitaine;16;3;10;259;La Péruse;523;53;576;
75;Nouvelle-Aquitaine;16;1;17;260;Pillac;267;5;272;
75;Nouvelle-Aquitaine;16;3;06;261;Les Pins;464;13;477;
75;Nouvelle-Aquitaine;16;1;04;263;Plassac-Rouffiac;402;7;409;
75;Nouvelle-Aquitaine;16;3;10;264;Pleuville;352;9;361;
75;Nouvelle-Aquitaine;16;1;17;267;Poullignac;86;1;87;
75;Nouvelle-Aquitaine;16;3;08;268;Poursac;198;2;200;
75;Nouvelle-Aquitaine;16;1;19;269;Pranzac;908;12;920;
75;Nouvelle-Aquitaine;16;3;10;270;Pressignac;364;5;369;
75;Nouvelle-Aquitaine;16;1;13;271;Puymoyen;2 388;147;2 535;
75;Nouvelle-Aquitaine;16;3;05;272;Puyréaux;529;8;537;
75;Nouvelle-Aquitaine;16;3;08;273;Raix;149;4;153;
75;Nouvelle-Aquitaine;16;1;19;274;Rancogne;374;9;383;
75;Nouvelle-Aquitaine;16;3;08;275;Ranville-Breuillaud;181;2;183;
75;Nouvelle-Aquitaine;16;2;09;276;Reignac;733;16;749;
75;Nouvelle-Aquitaine;16;2;15;277;Réparsac;615;11;626;
75;Nouvelle-Aquitaine;16;1;17;279;Rioux-Martin;237;7;244;
75;Nouvelle-Aquitaine;16;1;19;280;Rivières;1 999;37;2 036;
75;Nouvelle-Aquitaine;16;1;19;281;La Rochefoucauld;2 932;68;3 000;
75;Nouvelle-Aquitaine;16;1;19;282;La Rochette;532;7;539;
75;Nouvelle-Aquitaine;16;1;17;283;Ronsenac;572;8;580;
75;Nouvelle-Aquitaine;16;1;17;284;Rouffiac;124;0;124;
75;Nouvelle-Aquitaine;16;1;17;285;Rougnac;407;5;412;
75;Nouvelle-Aquitaine;16;2;18;286;Rouillac;2 331;57;2 388;
75;Nouvelle-Aquitaine;16;1;04;287;Roullet-Saint-Estèphe;4 257;89;4 346;
75;Nouvelle-Aquitaine;16;3;06;192;Roumazières-Loubert;2 494;46;2 540;
75;Nouvelle-Aquitaine;16;3;06;289;Roussines;275;2;277;
75;Nouvelle-Aquitaine;16;1;19;290;Rouzède;238;4;242;
75;Nouvelle-Aquitaine;16;1;16;291;Ruelle-sur-Touvre;7 215;301;7 516;
75;Nouvelle-Aquitaine;16;3;08;292;Ruffec;3 442;348;3 790;
75;Nouvelle-Aquitaine;16;1;19;293;Saint-Adjutory;475;11;486;
75;Nouvelle-Aquitaine;16;3;05;295;Saint-Amant-de-Boixe;1 393;25;1 418;
75;Nouvelle-Aquitaine;16;2;18;298;Saint-Amant-de-Nouère;403;3;406;
75;Nouvelle-Aquitaine;16;2;09;301;Saint-Aulais-la-Chapelle;235;4;239;
75;Nouvelle-Aquitaine;16;1;17;302;Saint-Avit;206;0;206;
75;Nouvelle-Aquitaine;16;2;09;303;Saint-Bonnet;402;7;409;
75;Nouvelle-Aquitaine;16;2;11;304;Saint-Brice;966;34;1 000;
75;Nouvelle-Aquitaine;16;3;10;306;Saint-Christophe;345;8;353;
75;Nouvelle-Aquitaine;16;3;05;307;Saint-Ciers-sur-Bonnieure;335;15;350;
75;Nouvelle-Aquitaine;16;3;06;308;Saint-Claud;1 057;23;1 080;
75;Nouvelle-Aquitaine;16;3;06;310;Saint-Coutant;222;2;224;
75;Nouvelle-Aquitaine;16;2;18;312;Saint-Cybardeaux;835;13;848;
75;Nouvelle-Aquitaine;16;2;09;315;Saint-Félix;113;1;114;
75;Nouvelle-Aquitaine;16;2;07;316;Saint-Fort-sur-le-Né;365;5;370;
75;Nouvelle-Aquitaine;16;3;08;317;Saint-Fraigne;447;5;452;
75;Nouvelle-Aquitaine;16;3;05;318;Saint-Front;367;2;369;
75;Nouvelle-Aquitaine;16;2;18;320;Saint-Genis-d'Hiersac;912;18;930;
75;Nouvelle-Aquitaine;16;3;08;321;Saint-Georges;57;1;58;
75;Nouvelle-Aquitaine;16;1;19;323;Saint-Germain-de-Montbron;491;10;501;
75;Nouvelle-Aquitaine;16;3;08;325;Saint-Gourson;139;1;140;
75;Nouvelle-Aquitaine;16;3;05;326;Saint-Groux;139;2;141;
75;Nouvelle-Aquitaine;16;3;06;329;Saint-Laurent-de-Céris;775;15;790;
75;Nouvelle-Aquitaine;16;2;12;330;Saint-Laurent-de-Cognac;832;27;859;
75;Nouvelle-Aquitaine;16;1;17;331;Saint-Laurent-des-Combes;93;2;95;
75;Nouvelle-Aquitaine;16;2;09;332;Saint-Léger;124;2;126;
75;Nouvelle-Aquitaine;16;1;17;334;Saint-Martial;134;1;135;
75;Nouvelle-Aquitaine;16;3;08;335;Saint-Martin-du-Clocher;124;3;127;
75;Nouvelle-Aquitaine;16;3;06;336;Saint-Mary;350;3;353;
75;Nouvelle-Aquitaine;16;3;10;337;Saint-Maurice-des-Lions;882;24;906;
75;Nouvelle-Aquitaine;16;2;09;338;Saint-Médard;322;3;325;
75;Nouvelle-Aquitaine;16;2;15;340;Saint-Même-les-Carrières;1 082;33;1 115;
75;Nouvelle-Aquitaine;16;1;13;341;Saint-Michel;3 234;96;3 330;
75;Nouvelle-Aquitaine;16;2;09;342;Saint-Palais-du-Né;285;7;292;
75;Nouvelle-Aquitaine;16;2;07;343;Saint-Preuil;288;11;299;
75;Nouvelle-Aquitaine;16;1;19;344;Saint-Projet-Saint-Constant;1 071;90;1 161;
75;Nouvelle-Aquitaine;16;1;17;346;Saint-Quentin-de-Chalais;261;8;269;
75;Nouvelle-Aquitaine;16;3;10;345;Saint-Quentin-sur-Charente;211;2;213;
75;Nouvelle-Aquitaine;16;1;17;347;Saint-Romain;545;15;560;
75;Nouvelle-Aquitaine;16;1;18;348;Saint-Saturnin;1 286;31;1 317;
75;Nouvelle-Aquitaine;16;1;17;350;Saint-Séverin;753;6;759;
